0,0,-4.96907,-4.25736,4.378842825384417,3.7516698290330783,0.15,0.266941,0.748751,0.440573
0,1,-4.74407,-3.86765,4.378842825384417,3.7516698290330783,0.15,0.266941,0.748751,0.440573
0,2,-5.19407,-3.86765,4.378842825384417,3.7516698290330783,0.15,0.266941,0.748751,0.440573
0,3,5.06053,-2.52705,-5.942327952435594,2.967390104499841,0.15,0.24607,0.73891,0.452024
0,4,5.28553,-2.13734,-5.942327952435594,2.967390104499841,0.15,0.24607,0.73891,0.452024
0,5,5.11831,1.10312,-5.4903183254965295,-1.1832923124215158,0.15,0.319809,0.770914,0.411152
0,6,5.34331,1.49283,-5.4903183254965295,-1.1832923124215158,0.15,0.319809,0.770914,0.411152
0,7,4.89331,1.49283,-5.4903183254965295,-1.1832923124215158,0.15,0.319809,0.770914,0.411152
0,8,4.66831,1.10312,-5.4903183254965295,-1.1832923124215158,0.15,0.319809,0.770914,0.411152
0,9,-0.85468,-6.50733,0.8983054062341101,6.839495376789293,0.15,0.196571,0.711827,0.479221
0,10,-0.62968,-6.11762,0.8983054062341101,6.839495376789293,0.15,0.196571,0.711827,0.479221
0,11,-1.07968,-6.11762,0.8983054062341101,6.839495376789293,0.15,0.196571,0.711827,0.479221
0,12,0.10842,6.25368,-0.09427903133781565,-5.43804722814976,0.15,0.283197,0.11568,0.436115
0,13,0.33342,6.64339,-0.09427903133781565,-5.43804722814976,0.15,0.283197,0.11568,0.436115
0,14,-0.11658,6.64339,-0.09427903133781565,-5.43804722814976,0.15,0.283197,0.11568,0.436115
0,15,-3.76463,3.64337,3.90303259388761,-3.7773143986565767,0.15,0.120081,0.622161,0.534946
0,16,-3.53963,4.03308,3.90303259388761,-3.7773143986565767,0.15,0.120081,0.622161,0.534946
0,17,-3.98963,4.03308,3.90303259388761,-3.7773143986565767,0.15,0.120081,0.622161,0.534946
0,18,-4.21463,3.64337,3.90303259388761,-3.7773143986565767,0.15,0.120081,0.622161,0.534946
0,19,2.18175,-6.17472,-2.4314214004876997,6.881331127359805,0.15,0.404001,0.800275,0.362552
0,20,2.40675,-5.78501,-2.4314214004876997,6.881331127359805,0.15,0.404001,0.800275,0.362552
0,21,1.95675,-5.78501,-2.4314214004876997,6.881331127359805,0.15,0.404001,0.800275,0.362552
0,22,1.73175,-6.17472,-2.4314214004876997,6.881331127359805,0.15,0.404001,0.800275,0.362552
0,23,6.96687,-1.26866,-5.24094594040043,0.9543732607176479,0.15,0.276194,0.190074,0.493001
0,24,7.19187,-0.87895,-5.24094594040043,0.9543732607176479,0.15,0.276194,0.190074,0.493001
0,25,6.74187,-0.87895,-5.24094594040043,0.9543732607176479,0.15,0.276194,0.190074,0.493001
0,26,-3.26162,4.57835,3.170815347279254,-4.4508829942811134,0.15,0.395174,0.797475,0.367757
0,27,-3.03662,4.96806,3.170815347279254,-4.4508829942811134,0.15,0.395174,0.797475,0.367757
0,28,-3.48662,4.96806,3.170815347279254,-4.4508829942811134,0.15,0.395174,0.797475,0.367757
0,29,2.13372,-7.14309,-1.5264870202083303,5.110250586696879,0.15,0.119483,0.614817,0.537692
0,30,2.35872,-6.75338,-1.5264870202083303,5.110250586696879,0.15,0.119483,0.614817,0.537692
0,31,1.90872,-6.75338,-1.5264870202083303,5.110250586696879,0.15,0.119483,0.614817,0.537692
0,32,1.68372,-7.14309,-1.5264870202083303,5.110250586696879,0.15,0.119483,0.614817,0.537692
0,33,1.55445,-5.05968,-2.138325660959348,6.960192201916384,0.15,0.377779,0.791781,0.377939
0,34,1.77945,-4.66997,-2.138325660959348,6.960192201916384,0.15,0.377779,0.791781,0.377939
0,35,4.82632,-2.3624,-4.840731485981316,2.3694575344408393,0.15,0.468053,0.818921,0.323998
0,36,5.05132,-1.97269,-4.840731485981316,2.3694575344408393,0.15,0.468053,0.818921,0.323998
0,37,2.16569,5.02793,-2.4609242327515473,-5.7133573202772885,0.15,0.276022,0.044167,0.370164
0,38,2.39069,5.41764,-2.4609242327515473,-5.7133573202772885,0.15,0.276022,0.044167,0.370164
0,39,-4.28525,-3.02133,4.535502508358163,3.1977658080832043,0.15,0.575563,0.844566,0.256415
0,40,-4.06025,-2.63162,4.535502508358163,3.1977658080832043,0.15,0.575563,0.844566,0.256415
0,41,-4.51025,-2.63162,4.535502508358163,3.1977658080832043,0.15,0.575563,0.844566,0.256415
