0,0,-2,2,50,0,0.15,0.0,0.3424733957423271,0.7647738477102272
0,1,-1.775,2.38971,5,0,0.15,0.0,0.3424733957423271,0.7647738477102272
0,2,-2,1,50,0,0.15,0.8889842188839807,1.0,0.0
0,3,-1.775,1.38971,50,0,0.15,0.8889842188839807,1.0,0.0
0,4,-2.225,1.38971,50,0,0.15,0.8889842188839807,1.0,0.0
0,5,-2,0,50,0,0.15,0.717553967953337,0.0,0.7269346398002811
0,6,-1.775,0.38971,50,0,0.15,0.717553967953337,0.0,0.7269346398002811
0,7,-2,-1,5,0,0.15,1.0,0.0,0.00542076538317725
0,8,-1.775,-0.61029,50,0,0.15,1.0,0.0,0.00542076538317725
0,9,-2,-2,5,0,0.15,0.0,0.3027480640891441,0.8055665227582696
0,10,-1.775,-1.61029,5,0,0.15,0.0,0.3027480640891441,0.8055665227582696
0,11,-0.5,2.0,50,0,0.15,0.7405812349888883,1.0,0.0
0,12,-0.275,2.38971,5,0,0.15,0.7405812349888883,1.0,0.0
0,13,-0.725,2.38971,5,0,0.15,0.7405812349888883,1.0,0.0
0,14,-0.5,1.0,50,0,0.15,0.2622959633336974,0.9595056937677395,0.0
0,15,-0.275,1.38971,50,0,0.15,0.2622959633336974,0.9595056937677395,0.0
0,16,-0.725,1.38971,50,0,0.15,0.2622959633336974,0.9595056937677395,0.0
0,17,-0.95,1.0,50,0,0.15,0.2622959633336974,0.9595056937677395,0.0
0,18,-0.5,0.0,50,0,0.15,0.6233682065289654,1.0,0.0
0,19,-0.275,0.38971,50,0,0.15,0.6233682065289654,1.0,0.0
0,20,-0.5,-1.0,5,0,0.15,1.0,0.3581753026568032,0.0
0,21,-0.275,-0.61029,50,0,0.15,1.0,0.3581753026568032,0.0
0,22,-0.725,-0.61029,50,0,0.15,1.0,0.3581753026568032,0.0
0,23,-0.95,-1.0,5,0,0.15,1.0,0.3581753026568032,0.0
0,0,-2,2,50,0,0.15,0.0,0.3424733957423271,0.7647738477102272
0,1,-1.775,2.38971,5,0,0.15,0.0,0.3424733957423271,0.7647738477102272
0,2,-2,1,50,0,0.15,0.8889842188839807,1.0,0.0
0,3,-1.775,1.38971,50,0,0.15,0.8889842188839807,1.0,0.0
0,4,-2.225,1.38971,50,0,0.15,0.8889842188839807,1.0,0.0
0,5,-2,0,50,0,0.15,0.717553967953337,0.0,0.7269346398002811
0,6,-1.775,0.38971,50,0,0.15,0.717553967953337,0.0,0.7269346398002811
0,7,-2,-1,5,0,0.15,1.0,0.0,0.00542076538317725
0,8,-1.775,-0.61029,50,0,0.15,1.0,0.0,0.00542076538317725
0,9,-2,-2,5,0,0.15,0.0,0.3027480640891441,0.8055665227582696
